"1994-07-13",56,9924800
"1994-07-14",57.5,12010800
"1994-07-15",57.75,9913200
"1994-07-18",57.25,6622400
"1994-07-19",56.75,7268800
"1994-07-20",55.75,12757200
"1994-07-21",59,35226000
"1994-07-22",62.25,14856800
"1994-07-25",61.38,9368800
"1994-07-26",62.5,11587600
"1994-07-27",62.25,5765200
"1994-07-28",62.38,5047200
"1994-07-29",62.63,6775600
"1994-08-01",61.88,7085600
"1994-08-02",63,8335200
"1994-08-03",62.38,5416800
"1994-08-04",63,8185600
"1994-08-05",62.75,6399600
"1994-08-08",62.75,6706400
"1994-08-09",63.38,12052000
"1994-08-10",64.5,10834400
"1994-08-11",64,9782800
"1994-08-12",64.75,8006400
"1994-08-15",63.75,4311200
"1994-08-16",64.5,8140400
"1994-08-17",64.87,11780800
"1994-08-18",65.37,16787200
"1994-08-19",66.37,18653600
"1994-08-22",67.5,11882400
"1994-08-23",67.87,11645200
"1994-08-24",67.37,11196800
"1994-08-25",67,21095600
"1994-08-26",69.37,16576400
"1994-08-29",69.75,9257600
"1994-08-30",69.37,7486000
"1994-08-31",69.25,9886800
"1994-09-01",66.87,11114000
"1994-09-02",68,5858800
"1994-09-06",67.12,4985200
"1994-09-07",67.5,8123200
"1994-09-08",67.25,5457200
"1994-09-09",66.87,9236800
"1994-09-12",67.5,4823600
"1994-09-13",68.75,11616800
"1994-09-14",69.12,10146000
"1994-09-15",69.5,8228400
"1994-09-16",69.75,20598400
"1994-09-19",70.62,7394000
"1994-09-20",69.87,10980800
"1994-09-21",71,14548400
"1994-09-22",69.75,8482000
"1994-09-23",69.37,7043200
"1994-09-26",69,7059200
"1994-09-27",68.87,4462800
"1994-09-28",69.12,5200000
"1994-09-29",68.37,9224800
"1994-09-30",69.25,8159200
"1994-10-03",69.37,4666000
"1994-10-04",69.12,6882000
"1994-10-05",68.12,10766000
"1994-10-06",69,7236800
"1994-10-07",68.87,17982400
"1994-10-10",71.25,7219600
"1994-10-11",71.75,11230400
"1994-10-12",71,12910400
"1994-10-13",73.62,9366400
"1994-10-14",72.5,8163200
"1994-10-17",72.87,6145600
"1994-10-18",73.5,9853600
"1994-10-19",74,15736800
"1994-10-20",75.5,20867600
"1994-10-21",74.62,13490000
"1994-10-24",74.62,10460800
"1994-10-25",72.62,11318400
"1994-10-26",74,9759200
"1994-10-27",74.5,4998400
"1994-10-28",74.12,10853200
"1994-10-31",75.62,7705600
"1994-11-01",74.37,10000000
"1994-11-02",74,10678400
"1994-11-03",74.5,6645200
"1994-11-04",73.37,12971600
"1994-11-07",71.37,9115600
"1994-11-08",71.62,7476000
"1994-11-09",73.75,10468400
"1994-11-10",73.5,10746000
"1994-11-11",72,7391600
"1994-11-14",72.75,6049600
"1994-11-15",72.87,6997200
"1994-11-16",73,5089200
"1994-11-17",73.25,7262000
"1994-11-18",73,12490400
"1994-11-21",73.25,6680400
"1994-11-22",72.75,9564400
"1994-11-23",69.25,18755600
"1994-11-25",70,4382800
"1994-11-28",70.87,7978800
"1994-11-29",70.62,5386000
"1994-11-30",71.12,7846400
"1994-12-01",70.62,6638000
"1994-12-02",69.25,7975200
"1994-12-05",71.62,8198400
"1994-12-06",71.25,7715200
"1994-12-07",70.75,5262400
"1994-12-08",71.12,6871600
"1994-12-09",69.62,9892000
"1994-12-12",71.12,8822400
"1994-12-13",70.75,5476400
"1994-12-14",69.5,8176800
"1994-12-15",70.37,7541200
"1994-12-16",70.87,11776000
"1994-12-19",70.5,9688400
"1994-12-20",71.37,6907200
"1994-12-21",71.12,12847600
"1994-12-22",73.62,10648400
"1994-12-23",73.62,3753600
"1994-12-27",74.12,4933200
"1994-12-28",74.37,5422800
"1994-12-29",73,7704800
"1994-12-30",74.25,5780800
"1995-01-03",73.5,4671600
"1995-01-04",73.87,7978800
"1995-01-05",74.37,9083600
"1995-01-06",74.25,12162000
"1995-01-09",75,6852000
"1995-01-10",76,13683200
"1995-01-11",77,9801200
"1995-01-12",75.87,9103600
"1995-01-13",76.75,8121200
"1995-01-16",76.37,10864000
"1995-01-17",77.25,6385200
"1995-01-18",77.62,7370400
"1995-01-19",77.12,6855600
"1995-01-20",76.37,13333600
"1995-01-23",74.5,19654800
"1995-01-24",74.12,12706400
"1995-01-25",72,15232000
"1995-01-26",72.37,8627200
"1995-01-27",72.75,10868400
"1995-01-30",72.75,5674000
"1995-01-31",72,10969600
"1995-02-01",72.37,13168000
"1995-02-02",73.62,5834400
"1995-02-03",74.87,10251200
"1995-02-06",74.37,5408400
"1995-02-07",74.25,5802800
"1995-02-08",74.12,5985600
"1995-02-09",74.25,7896000
"1995-02-10",75.12,6156000
"1995-02-13",75.12,4887200
"1995-02-14",75,6785600
"1995-02-15",75.62,6506800
"1995-02-16",75.87,6809600
"1995-02-17",75.75,11672000
"1995-02-21",75,6228000
"1995-02-22",74.25,6864000
"1995-02-23",74.75,8826400
"1995-02-24",74.25,6254400
"1995-02-27",74.62,8212800
"1995-02-28",74,7198000
"1995-03-01",75.12,8202000
"1995-03-02",75.37,9643200
"1995-03-03",77.12,22256000
"1995-03-06",79.5,20173200
"1995-03-07",80.37,13802400
"1995-03-08",79.75,12133200
"1995-03-09",80.37,12513600
"1995-03-10",80.87,9492400
"1995-03-13",81.5,13964800
"1995-03-14",82.25,9067600
"1995-03-15",81.25,7084800
"1995-03-16",81.75,11382800
"1995-03-17",83.5,11869600
"1995-03-20",82.75,7368800
"1995-03-21",83.5,7956000
"1995-03-22",82.12,9788800
"1995-03-23",81.5,11056400
"1995-03-24",83.62,10318000
"1995-03-27",83.87,8114000
"1995-03-28",84.87,5412000
"1995-03-29",84.25,11885600
"1995-03-30",83.12,11828400
"1995-03-31",82.12,10472000
"1995-04-03",82.25,7576400
"1995-04-04",83.12,6738400
"1995-04-05",82.87,8033200
"1995-04-06",84.37,5946000
"1995-04-07",83.75,9713200
"1995-04-10",84,8462400
"1995-04-11",85.87,10324000
"1995-04-12",86.5,7612800
"1995-04-13",86.87,5525600
"1995-04-17",87,8758400
"1995-04-18",88.12,7875200
"1995-04-19",87.87,10305600
"1995-04-20",89.62,23990800
"1995-04-21",89.37,23545600
"1995-04-24",91.5,17275600
"1995-04-25",93.12,13385200
"1995-04-26",93.12,14798000
"1995-04-27",94.87,13900400
"1995-04-28",96,20002400
"1995-05-01",93.87,13615200
"1995-05-02",91.62,13611200
"1995-05-03",93,10689600
"1995-05-04",94.75,17428000
"1995-05-05",94.25,12219200
"1995-05-08",92.75,10813600
"1995-05-09",94.12,11119600
"1995-05-10",93.87,11563600
"1995-05-11",93.5,10339200
"1995-05-12",93.75,10657600
"1995-05-15",94.5,7635200
"1995-05-16",94.25,10934800
"1995-05-17",95,9618000
"1995-05-18",94.62,13725600
"1995-05-19",92.25,16259200
"1995-05-22",93.5,8920400
"1995-05-23",95.5,14118400
"1995-05-24",97.5,12646800
"1995-05-25",96.25,11550800
"1995-05-26",96.62,8883200
"1995-05-30",95.62,12600000
"1995-05-31",92.37,11002000
"1995-06-01",93.5,10111600
"1995-06-02",93.62,7966800
"1995-06-05",91.75,23404000
"1995-06-06",92.37,12009600
"1995-06-07",90.75,15786400
"1995-06-08",90.12,13576000
"1995-06-09",89.62,13233600
"1995-06-12",90.5,11982800
"1995-06-13",91.37,11620800
"1995-06-14",91.87,10250000
"1995-06-15",93.62,8771600
"1995-06-16",93.12,10787200
"1995-06-19",93.37,9506800
"1995-06-20",93.87,14275600
"1995-06-21",98,14322000
"1995-06-22",97.37,17376800
"1995-06-23",97.5,9846400
"1995-06-26",98.5,8720000
"1995-06-27",98.12,13119600
"1995-06-28",95,12482400
"1995-06-29",96.37,9946400
"1995-06-30",97.75,8639200
"1995-07-03",96.25,2733600
"1995-07-05",97.87,9674400
"1995-07-06",97.12,9395200
"1995-07-07",98.62,15628400
"1995-07-10",100,9175200
"1995-07-11",100,8429600
"1995-07-12",100.37,11393200
"1995-07-13",101.75,13944800
"1995-07-14",102.62,10580000
"1995-07-17",104.12,14929600
"1995-07-18",107,35804400
"1995-07-19",105.25,34290800
"1995-07-20",102,20262800
"1995-07-21",104,17482400
"1995-07-24",104.12,20671600
"1995-07-25",107.5,21288000
"1995-07-26",109.12,14330800
"1995-07-27",109.5,12372000
"1995-07-28",110.87,9744400
"1995-07-31",110.62,10540800
"1995-08-01",109.12,12105600
"1995-08-02",110.62,12248400
"1995-08-03",106.5,13142400
"1995-08-04",109.12,5028800
"1995-08-07",109.12,5723200
"1995-08-08",108.87,7181200
"1995-08-09",110,7867200
"1995-08-10",109.87,7885600
"1995-08-11",109.5,9310800
"1995-08-14",109.25,6993200
"1995-08-15",111,10804000
"1995-08-16",112.12,11787200
"1995-08-17",112.37,12118800
"1995-08-18",113.87,14792400
"1995-08-21",111.37,18802800
"1995-08-22",107,22057200
"1995-08-23",108.12,12956000
"1995-08-24",106.62,15188000
"1995-08-25",103.75,11129200
"1995-08-28",103.75,16455600
"1995-08-29",102.12,24584000
"1995-08-30",103.12,12998400
"1995-08-31",102.5,9265600
"1995-09-01",102.75,7275600
"1995-09-05",103,26673200
"1995-09-06",102,16766000
"1995-09-07",100.5,16205200
"1995-09-08",100,21422000
"1995-09-11",98.25,26478000
"1995-09-12",96.12,29151200
"1995-09-13",97.5,55690400
"1995-09-14",95.25,31461600
"1995-09-15",92.75,27121600
"1995-09-18",92.5,17814800
"1995-09-19",94.62,16878800
"1995-09-20",97.62,11826800
"1995-09-21",95.75,11468000
"1995-09-22",93.87,9377200
"1995-09-25",94,11886000
"1995-09-26",93.25,11099200
"1995-09-27",92.62,18762800
"1995-09-28",94.87,11420400
"1995-09-29",94.25,10389200
"1995-10-02",95,9487600
"1995-10-03",93.5,13162400
"1995-10-04",94.25,8028000
"1995-10-05",93.87,9877200
"1995-10-06",95.25,10392000
"1995-10-09",93.87,12086000
"1995-10-10",90,25871200
"1995-10-11",91.5,13436000
"1995-10-12",93.25,9390800
"1995-10-13",94,9409600
"1995-10-16",92.5,10594400
"1995-10-17",92.5,45773600
"1995-10-18",97.87,29217600
"1995-10-19",96.87,18746800
"1995-10-20",98.25,17814400
"1995-10-23",95.62,16597600
"1995-10-24",98.87,12445600
"1995-10-25",98.5,10952000
"1995-10-26",96.25,13407200
"1995-10-27",95.87,9894800
"1995-10-30",97.5,12715200
"1995-10-31",98.37,11811200
"1995-11-01",97.25,8235200
"1995-11-02",97,13174400
"1995-11-03",100,12984800
"1995-11-06",101.25,12470000
"1995-11-07",99.5,15510800
"1995-11-08",99.12,10757600
"1995-11-09",99,12774000
"1995-11-10",97.5,9348400
"1995-11-13",97.5,9497200
"1995-11-14",96.87,9229600
"1995-11-15",95.62,8982400
"1995-11-16",95.62,11882000
"1995-11-17",95.37,11060400
"1995-11-20",95,10502800
"1995-11-21",93.12,12520800
"1995-11-22",94.75,8794000
"1995-11-24",95.25,2974400
"1995-11-27",96.5,8807200
"1995-11-28",95.75,11564800
"1995-11-29",97.25,11290000
"1995-11-30",97.25,10257600
"1995-12-01",97,10063600
"1995-12-04",95,10820400
"1995-12-05",96.87,11005600
"1995-12-06",96.25,12077600
"1995-12-07",95.25,10983600
"1995-12-08",95,10232800
"1995-12-11",97.12,8436800
"1995-12-12",96.37,8667200
"1995-12-13",95.12,11023600
"1995-12-14",94.75,13562000
"1995-12-15",92,27393600
"1995-12-18",90,25420800
"1995-12-19",89.12,14977600
"1995-12-20",92,14423200
"1995-12-21",89.87,10696000
"1995-12-22",90.87,7509600
"1995-12-26",92,3781600
"1995-12-27",91.75,6288000
"1995-12-28",91.12,7109600
"1995-12-29",90.37,13854000
"1996-01-02",91.37,10033600
"1996-01-03",91,12528000
"1996-01-04",89.12,32332800
"1996-01-05",86,15505600
"1996-01-08",88.62,3531600
"1996-01-09",89.12,14894000
"1996-01-10",86.62,22751600
"1996-01-11",88.12,18498400
"1996-01-12",87.25,10657600
"1996-01-15",86.5,14971200
"1996-01-16",84.12,18452000
"1996-01-17",86.75,19284800
"1996-01-18",90,39428000
"1996-01-19",96.62,52584000
"1996-01-22",101.5,21172000
"1996-01-23",100.75,19836800
"1996-01-24",103.12,31955600
"1996-01-25",107.62,18887200
"1996-01-26",103.87,10588400
"1996-01-29",104.75,9474400
"1996-01-30",106.5,18374400
"1996-01-31",108,20059200
"1996-02-01",108.75,16311200
"1996-02-02",109,12443600
"1996-02-05",109.37,13139600
"1996-02-06",112.87,20158400
"1996-02-07",114,16100800
"1996-02-08",112.37,12778400
"1996-02-09",113.37,13486000
"1996-02-12",114.12,14666400
"1996-02-13",114,13870800
"1996-02-14",113.87,12949600
"1996-02-15",114.37,23341200
"1996-02-16",118,19943600
"1996-02-20",116.75,21288800
"1996-02-21",119,16389200
"1996-02-22",121.75,21423200
"1996-02-23",125,16504800
"1996-02-26",123.87,11530000
"1996-02-27",125.12,18451600
"1996-02-28",127.62,17548000
"1996-02-29",125,29171600
"1996-03-01",121.62,32179600
"1996-03-04",118.75,17288400
"1996-03-05",117.12,14176800
"1996-03-06",119.75,10936800
"1996-03-07",117,9881600
"1996-03-08",115.5,21520400
"1996-03-11",113.87,15744000
"1996-03-12",115.62,16806400
"1996-03-13",114.5,11243200
"1996-03-14",116.5,11489200
"1996-03-15",116.87,14086000
"1996-03-18",120.62,15021600
"1996-03-19",124.75,11192000
"1996-03-20",120.87,30271600
"1996-03-21",117.5,15115200
"1996-03-22",115,8949600
"1996-03-25",114.87,18889600
"1996-03-26",108.37,18235600
"1996-03-27",111.12,14479200
"1996-03-28",111.87,12186400
"1996-03-29",110.37,11726400
"1996-04-01",112.12,9518000
"1996-04-02",111,21628800
"1996-04-03",117.5,16599600
"1996-04-04",119.87,10010000
"1996-04-08",115.62,15990800
"1996-04-09",119.75,7857600
"1996-04-10",117.75,12752400
"1996-04-11",116.37,15079200
"1996-04-12",115.25,31044000
"1996-04-15",112.62,9177200
"1996-04-16",115.12,9754000
"1996-04-17",116.75,65196400
"1996-04-18",105.62,41512000
"1996-04-19",105.75,19583200
"1996-04-22",106.87,13255200
"1996-04-23",107.5,9878000
"1996-04-24",107.62,12109200
"1996-04-25",107,17942000
"1996-04-26",108.5,9127200
"1996-04-29",107.75,10749600
"1996-04-30",110,10656000
"1996-05-01",107.75,8389600
"1996-05-02",108,14062000
"1996-05-03",108.25,8015200
"1996-05-06",108.5,11648400
"1996-05-07",107,9534800
"1996-05-08",105,14396000
"1996-05-09",105.75,9534400
"1996-05-10",107.37,8357600
"1996-05-13",106.37,9171600
"1996-05-14",108.25,12483200
"1996-05-15",109,10958000
"1996-05-16",108,10866800
"1996-05-17",109,15415200
"1996-05-20",112,9642800
"1996-05-21",111.87,8607600
"1996-05-22",110.75,8957200
"1996-05-23",109.87,10414800
"1996-05-24",109.5,5612000
"1996-05-28",109.25,6894000
"1996-05-29",107.75,13044000
"1996-05-30",106.87,10471200
"1996-05-31",107.62,9004800
"1996-06-03",106.37,6958000
"1996-06-04",105.37,7952000
"1996-06-05",106,7151600
"1996-06-06",104.87,23910800
"1996-06-07",96.5,29511200
"1996-06-10",102,12062000
"1996-06-11",103.25,10794800
"1996-06-12",103.62,8544400
"1996-06-13",103,8532000
"1996-06-14",103.37,10849200
"1996-06-17",101.87,7633600
"1996-06-18",102,7657600
"1996-06-19",101.75,5718000
"1996-06-20",102.25,16558400
"1996-06-21",100.75,16896400
"1996-06-24",99.62,9883200
"1996-06-25",99.37,8885200
"1996-06-26",99.75,10174800
"1996-06-27",98.37,13294800
"1996-06-28",99.12,9376400
"1996-07-01",99.25,9710000
"1996-07-02",101,8096400
"1996-07-03",99.75,9724000
"1996-07-05",97.87,6669600
"1996-07-08",98.12,7375600
"1996-07-09",98.75,7920800
"1996-07-10",98.75,11404800
"1996-07-11",97.62,23328800
"1996-07-12",95.62,12897200
"1996-07-15",94.5,16318400
"1996-07-16",92.25,24828400
"1996-07-17",97.87,15158000
"1996-07-18",94.25,10685600
"1996-07-19",94.5,8460400
"1996-07-22",93.37,7123200
"1996-07-23",92.5,12460000
"1996-07-24",89.62,14734400
"1996-07-25",96,36059600
"1996-07-26",103.12,15961600
"1996-07-29",103.5,13352800
"1996-07-30",105.25,15971200
"1996-07-31",107.12,14021200
"1996-08-01",108,12482400
"1996-08-02",108.37,9063200
"1996-08-05",108,8604400
"1996-08-06",109.25,14385600
"1996-08-07",110,12268000
"1996-08-08",111.62,11762400
"1996-08-09",113,6987600
"1996-08-12",112,7727600
"1996-08-13",111.62,11935200
"1996-08-14",109.37,10326000
"1996-08-15",111.62,4626800
"1996-08-16",111,6046800
"1996-08-19",109.87,7054000
"1996-08-20",110.12,4538800
"1996-08-21",110.5,7064400
"1996-08-22",112.75,8249200
"1996-08-23",112.12,6173600
"1996-08-26",113,3654800
"1996-08-27",112.62,4819600
"1996-08-28",114,14829600
"1996-08-29",115.12,9182400
"1996-08-30",114.62,6151600
"1996-09-03",113.25,8830400
"1996-09-04",115,5480800
"1996-09-05",114,7194400
"1996-09-06",113.5,9638000
"1996-09-09",116,10269600
"1996-09-10",117.62,16051200
"1996-09-11",116.75,8755200
"1996-09-12",118,8674800
"1996-09-13",118.12,22036400
"1996-09-16",122.12,10653200
"1996-09-17",123,13198400
"1996-09-18",124.37,14094000
"1996-09-19",124.25,8213200
"1996-09-20",123.62,12242000
"1996-09-23",122.25,6765600
"1996-09-24",124.25,14984000
"1996-09-25",124.5,10773600
"1996-09-26",126.25,12704000
"1996-09-27",124.75,5248800
"1996-09-30",124.87,7457600
"1996-10-01",124,9786000
"1996-10-02",124.25,8052800
"1996-10-03",125.75,7380400
"1996-10-04",125.87,9209200
"1996-10-07",126.87,7341600
"1996-10-08",128,12589600
"1996-10-09",129,9609600
"1996-10-10",125.5,8994000
"1996-10-11",128.5,11433200
"1996-10-14",129.88,5603600
"1996-10-15",130.75,11455600
"1996-10-16",129.5,7502800
"1996-10-17",128.75,8541600
"1996-10-18",125.5,13894800
"1996-10-21",128,33337200
"1996-10-22",129.63,11997200
"1996-10-23",126.5,12034000
"1996-10-24",129.5,7174000
"1996-10-25",126.37,6501600
"1996-10-28",126.62,7390000
"1996-10-29",127.5,10130000
"1996-10-30",125.75,8330000
"1996-10-31",126.5,8525200
"1996-11-01",128.88,8269200
"1996-11-04",127.37,6109200
"1996-11-05",129.75,11716400
"1996-11-06",130.63,11545600
"1996-11-07",133.13,13926400
"1996-11-08",133.38,6277600
"1996-11-11",134.38,5716800
"1996-11-12",135,10896400
"1996-11-13",133.5,9569200
"1996-11-14",134.63,11098000
"1996-11-15",137.63,31215200
"1996-11-18",144.75,23108400
"1996-11-19",146.88,24118400
"1996-11-20",153.38,32946800
"1996-11-21",153.13,18604400
"1996-11-22",154.13,16330000
"1996-11-25",158.13,11332000
"1996-11-26",157.5,22061600
"1996-11-27",158.25,11198800
"1996-11-29",158.13,3725200
"1996-12-02",159.63,13264000
"1996-12-03",163.63,18711200
"1996-12-04",162.88,17749200
"1996-12-05",161.38,12145200
"1996-12-06",154,24141600
"1996-12-09",156.63,11079600
"1996-12-10",161.5,12374000
"1996-12-11",155.25,23424400
"1996-12-12",158.13,14420400
"1996-12-13",152.25,15562400
"1996-12-16",153,14377600
"1996-12-17",148.38,16082400
"1996-12-18",152.5,14443200
"1996-12-19",159.75,13614000
"1996-12-20",158.13,16724800
"1996-12-23",154,8732800
"1996-12-24",154.13,2660000
"1996-12-26",157.38,4527200
"1996-12-27",155.63,5049200
"1996-12-30",155.25,4168000
"1996-12-31",153.75,7049600
"1997-01-02",153.75,16790000
"1997-01-03",155,12930400
"1997-01-06",159.38,19244400
"1997-01-07",160.88,10541200
"1997-01-08",164.13,11697600
"1997-01-09",159.75,12626800
"1997-01-10",160.5,17500800
"1997-01-13",163,15650800
"1997-01-14",165,11786400
"1997-01-15",166.38,17712800
"1997-01-16",164.75,13896000
"1997-01-17",165.13,8868800
"1997-01-20",164.88,10706000
"1997-01-21",166.38,14993200
"1997-01-22",159,49184800
"1997-01-23",158.88,33802400
"1997-01-24",151.88,32776800
"1997-01-27",151.38,23704400
"1997-01-28",149.88,32306000
"1997-01-29",153.5,18664400
"1997-01-30",157.75,18296000
"1997-01-31",157.63,11565600
"1997-02-03",157.38,10599200
"1997-02-04",154.75,13544800
"1997-02-05",153.63,22077600
"1997-02-06",149,20778400
"1997-02-07",148.5,19807200
"1997-02-10",148.75,21562800
"1997-02-11",143.38,21540400
"1997-02-12",144,18515200
"1997-02-13",145.13,15851600
"1997-02-14",146.38,13698800
"1997-02-18",145.5,10740800
"1997-02-19",145.25,13449200
"1997-02-20",143.13,14332000
"1997-02-21",140.75,25234000
"1997-02-24",137.63,17130800
"1997-02-25",144.38,16793600
"1997-02-26",147,14681600
"1997-02-27",146.88,7088800
"1997-02-28",143.13,12262400
"1997-03-03",143.75,13215600
"1997-03-04",145.63,12252800
"1997-03-05",145.88,8004800
"1997-03-06",145.63,14781600
"1997-03-07",147.25,10627200
"1997-03-10",144.75,8171200
"1997-03-11",146.38,13422400
"1997-03-12",146,11308400
"1997-03-13",144.75,12151200
"1997-03-14",143.63,8024800
"1997-03-17",142.75,20377600
"1997-03-18",139.88,14544400
"1997-03-19",138.63,16477600
"1997-03-20",138,14904800
"1997-03-21",136.88,26149200
"1997-03-24",132.63,18016800
"1997-03-25",136.88,13837200
"1997-03-26",136.5,14059600
"1997-03-27",140.5,12832000
"1997-03-31",137.25,15508000
"1997-04-01",137,11717600
"1997-04-02",136.88,14152000
"1997-04-03",132,21538000
"1997-04-04",127.25,25006400
"1997-04-07",130.75,10670400
"1997-04-08",132.25,10832000
"1997-04-09",138,13783600
"1997-04-10",133.75,9932400
"1997-04-11",132.25,16554400
"1997-04-14",134.5,10537600
"1997-04-15",138.63,15727600
"1997-04-16",137.38,7381200
"1997-04-17",137.38,10620400
"1997-04-18",138,9372800
"1997-04-21",139.63,9426800
"1997-04-22",137.25,12088800
"1997-04-23",140,15668400
"1997-04-24",150.5,42636400
"1997-04-25",152.25,12020000
"1997-04-28",149.63,9984000
"1997-04-29",152.38,18500000
"1997-04-30",157.88,18313600
"1997-05-01",160.5,11973200
"1997-05-02",161,12131600
"1997-05-05",162.88,12416400
"1997-05-06",165.88,13189200
"1997-05-07",164.38,11362000
"1997-05-08",164,19169200
"1997-05-09",168.75,11747600
"1997-05-12",168.25,14980400
"1997-05-13",174.75,22649200
"1997-05-14",174.25,13792400
"1997-05-15",174.13,10944400
"1997-05-16",173,14097200
"1997-05-19",169.88,9694800
"1997-05-20",168.5,12530400
"1997-05-21",174.75,12681200
"1997-05-22",175.13,7229600
"1997-05-23",173.38,6916000
"1997-05-27",174,12950800
"1997-05-28",90.5,17898800
"1997-05-29",90,11548400
"1997-05-30",85,13492800
"1997-06-02",87.75,6608600
"1997-06-03",86.37,9827800
"1997-06-04",85,9134400
"1997-06-05",84,7334000
"1997-06-06",83.5,9164800
"1997-06-09",86,7235000
"1997-06-10",87.12,7624400
"1997-06-11",86.25,6257200
"1997-06-12",86.25,7590600
"1997-06-13",88.25,8521800
"1997-06-16",88.75,5338000
"1997-06-17",89.75,7949800
"1997-06-18",89.37,5808800
"1997-06-19",89.12,6061000
"1997-06-20",89.87,13644200
"1997-06-23",89.87,9279000
"1997-06-24",89.75,10665800
"1997-06-25",91.87,9595000
"1997-06-26",91.81,8155600
"1997-06-27",91.25,4741200
"1997-06-30",92.25,6787800
"1997-07-01",90.25,5251600
"1997-07-02",91.62,5357800
"1997-07-03",94.87,6352200
"1997-07-07",95,6450600
"1997-07-08",94.5,5139800
"1997-07-09",96,8863800
"1997-07-10",94.69,6395000
"1997-07-11",95.81,6886200
"1997-07-14",95.62,6448800
"1997-07-15",94.87,7480600
"1997-07-16",95.75,10772000
"1997-07-17",97.81,15775200
"1997-07-18",100,23174200
"1997-07-21",105.25,16409200
"1997-07-22",100.5,18413800
"1997-07-23",104.37,10994000
"1997-07-24",105.62,10204400
"1997-07-25",107.94,7330000
"1997-07-28",106.5,6502400
"1997-07-29",104.5,8638600
"1997-07-30",102.87,8703000
"1997-07-31",106.12,6884200
"1997-08-01",105.5,8003600
"1997-08-04",104.56,6082800
"1997-08-05",106.5,5373000
"1997-08-06",106.44,8324200
"1997-08-07",108.5,6473800
"1997-08-08",106.31,7673400
"1997-08-11",104.75,6773000
"1997-08-12",103.37,7009600
"1997-08-13",105.81,10260000
"1997-08-14",104.56,6767000
"1997-08-15",103.31,9205200
"1997-08-18",101,9949400
"1997-08-19",104.75,9582800
"1997-08-20",107.62,9093800
"1997-08-21",107.5,6517600
"1997-08-22",102.5,8856600
"1997-08-25",106.37,4979600
"1997-08-26",103.37,5977000
"1997-08-27",103.19,5547000
"1997-08-28",102.75,5700000
"1997-08-29",100.56,7512000
"1997-09-02",101.37,9086600
"1997-09-03",103.81,7020600
"1997-09-04",103.56,5027400
"1997-09-05",104.94,5366400
"1997-09-08",103.94,5166400
"1997-09-09",103,11532200
"1997-09-10",100,17162800
"1997-09-11",97,11754600
"1997-09-12",97.94,6588400
"1997-09-15",98.12,5345600
"1997-09-16",97.25,9599000
"1997-09-17",100.25,6978800
"1997-09-18",100.12,7457000
"1997-09-19",98.94,6892400
"1997-09-22",102,13878400
"1997-09-23",104.06,8288400
"1997-09-24",103.87,6121400
"1997-09-25",101.69,4924000
"1997-09-26",102.81,4256800
"1997-09-29",102.37,5949200
"1997-09-30",104.75,12472400
"1997-10-01",106.12,7569200
"1997-10-02",103.81,4485400
"1997-10-03",106.87,8193600
"1997-10-06",105.06,4900800
"1997-10-07",106.5,8043000
"1997-10-08",106.81,8195000
"1997-10-09",104.31,4524000
"1997-10-10",104.37,3287000
"1997-10-13",105.5,1944200
"1997-10-14",104.06,5266600
"1997-10-15",102.12,5498400
"1997-10-16",102.37,6745200
"1997-10-17",98.12,14452400
"1997-10-20",95.81,11458600
"1997-10-21",101.62,17485200
"1997-10-22",105.25,8678200
"1997-10-23",102,13857800
"1997-10-24",102.25,18452200
"1997-10-27",97.25,14280400
"1997-10-28",89,25117200
"1997-10-29",100,17167600
"1997-10-30",96.5,12780800
"1997-10-31",98.37,7909200
"1997-11-03",99.12,8669200
"1997-11-04",101.12,6986400
"1997-11-05",102.5,6508000
"1997-11-06",102.62,6152200
"1997-11-07",99,9054200
"1997-11-10",100.75,7520200
"1997-11-11",98.12,5628000
"1997-11-12",98.37,8222200
"1997-11-13",97.5,10340200
"1997-11-14",99.94,9638800
"1997-11-17",103,8990000
"1997-11-18",103.69,6368800
"1997-11-19",102,7349000
"1997-11-20",104.06,6708200
"1997-11-21",105.25,9496400
"1997-11-24",104.94,6802400
"1997-11-25",104.12,10226600
"1997-11-26",107.5,9843800
"1997-11-28",109.12,2965400
"1997-12-01",110,11629400
"1997-12-02",112.12,7056000
"1997-12-03",110.5,9819600
"1997-12-04",110.62,7182200
"1997-12-05",109.5,6931000
"1997-12-08",112.87,6174400
"1997-12-09",111.5,7252000
"1997-12-10",109.44,11480400
"1997-12-11",103,14799600
"1997-12-12",103,16173400
"1997-12-15",101.5,11693800
"1997-12-16",101.12,9175600
"1997-12-17",105,8819600
"1997-12-18",102.19,10335600
"1997-12-19",99.25,13633400
"1997-12-22",104.75,7745800
"1997-12-23",102.44,5899200
"1997-12-24",100.12,4120000
"1997-12-26",99.37,2138200
"1997-12-29",102.87,4614600
"1997-12-30",103.69,7116000
"1997-12-31",104,5473000
"1998-01-02",104.5,5270000
"1998-01-05",105.56,10034000
"1998-01-06",105.37,7111200
"1998-01-07",105,8616400
"1998-01-08",103.5,8118800
"1998-01-09",104.31,14365600
"1998-01-12",98.25,12821400
"1998-01-13",100.56,6829000
"1998-01-14",103.5,8550800
"1998-01-15",103.19,12643400
"1998-01-16",104.87,8378200
"1998-01-20",105.19,9941200
"1998-01-21",100.25,27815600
"1998-01-22",99.81,13167000
"1998-01-23",99.81,7823000
